Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,Calories,Protein,Carb,Fat
84.6292814,1.776691522,26.80998637,37,Female,Overweight,,,,,,
84.45658961,1.706518275,29.00091186,55,Male,Obese,,,,,,
88.13309595,1.772154756,28.06310604,34,Female,Obese,,,,,,
78.44254082,1.779819456,24.76280014,29,Male,Overweight,,,,,,
85.49500987,1.680665838,30.26760251,57,Female,Obese,,,,,,
93.33614955,1.817376931,28.25919973,54,Male,Obese,,,,,,
93.05983408,1.711409063,31.77273635,58,Male,Obese,,,,,,
54.46508136,1.413919637,27.24386406,56,Female,Overweight,,,,,,
96.92829949,1.724930322,32.57672941,44,Female,Severe Obese,,,,,,
50.96214352,1.947491904,13.43681583,46,Male,Severe Thinness,,,,,,
79.65516621,1.974290899,20.43580083,46,Male,Normal,,,,,,
92.02081826,1.704016998,31.69116798,18,Female,Obese,,,,,,
85.23042718,1.786911654,26.69245399,23,Female,Overweight,,,,,,
73.13759223,1.648859942,26.90129113,64,Female,Overweight,,,,,,
103.4072411,1.77124706,32.96041462,61,Male,Severe Obese,,,,,,
64.49235764,1.704151992,22.20708734,42,Male,Normal,,,,,,
108.410687,1.775769518,34.3794483,49,Female,Severe Obese,,,,,,
59.93173032,1.629211782,22.57884552,18,Female,Normal,,,,,,
54.60299362,1.717823924,18.50372478,60,Male,Normal,,,,,,
80.68270523,1.937090659,21.50208417,21,Male,Normal,,,,,,
101.3337612,1.724122096,34.08930344,61,Male,Severe Obese,,,,,,
103.8684758,1.810970177,31.6709552,34,Male,Obese,,,,,,
69.79623387,1.622408817,26.51620655,61,Female,Overweight,,,,,,
86.67506386,1.582671205,34.60292156,27,Female,Severe Obese,,,,,,
54.46321519,1.513064762,23.78966036,49,Female,Overweight,,,,,,
79.33731009,1.875142462,22.5636282,31,Male,Normal,,,,,,
95.39570011,1.823764218,28.68081039,34,Female,Obese,,,,,,
64.20916383,1.649052605,23.6117401,33,Female,Overweight,,,,,,
64.64565235,1.827658924,19.35303223,38,Female,Normal,,,,,,
59.53121248,1.842942784,17.52754228,65,Male,Moderate Thinness,,,,,,
97.70021155,1.811850188,29.76123391,47,Female,Obese,,,,,,
90.75267196,1.735355999,30.13576758,34,Female,Obese,,,,,,
64.00074762,1.899123072,17.74511538,56,Male,Moderate Thinness,,,,,,
50.48885148,1.729513623,16.87903124,37,Male,Mild Thinness,,,,,,
107.0553548,1.805566859,32.83834385,37,Male,Severe Obese,,,,,,
64.06775856,1.780940099,20.19951329,57,Female,Normal,,,,,,
74.34285146,1.647557634,27.38785267,31,Female,Overweight,,,,,,
68.50906827,1.597068893,26.85967536,50,Female,Overweight,,,,,,
71.21404481,1.693014781,24.84529479,23,Female,Overweight,,,,,,
106.712375,1.775464396,33.85250807,46,Female,Severe Obese,,,,,,
103.314844,1.755214082,33.53532621,33,Male,Severe Obese,,,,,,
82.5808844,1.542810739,34.69398796,41,Female,Severe Obese,,,,,,
57.21963274,1.720554171,19.32895454,60,Male,Normal,,,,,,
99.18877102,1.977379598,25.367777,58,Male,Overweight,,,,,,
88.45923483,1.75247345,28.80316978,29,Female,Obese,,,,,,
60.14342116,1.957566355,15.69477681,33,Male,Severe Thinness,,,,,,
68.65023713,1.446617062,32.80460975,22,Female,Severe Obese,,,,,,
59.74249834,1.489655955,26.92225452,62,Female,Overweight,,,,,,
57.89865609,1.949149809,15.23975706,21,Male,Severe Thinness,,,,,,
107.2431336,1.800331215,33.08755471,43,Female,Severe Obese,,,,,,
81.17649345,1.743941343,26.69110417,23,Female,Overweight,,,,,,
91.56057212,1.781387212,28.85305721,59,Female,Obese,,,,,,
54.5665123,1.573756507,22.03185773,39,Female,Normal,,,,,,
79.70153856,1.626403368,30.13076617,28,Female,Obese,,,,,,
74.32062567,1.603011728,28.92250853,20,Female,Obese,,,,,,
67.88335583,1.722214906,22.88698664,50,Male,Normal,,,,,,
83.0716516,1.736716564,27.54196693,51,Female,Obese,,,,,,
65.58377627,1.541689397,27.59323683,47,Female,Obese,,,,,,
87.84473956,1.743820481,28.88764985,64,Female,Obese,,,,,,
62.42406746,1.79535057,19.3666068,30,Male,Normal,,,,,,
61.3535851,1.712907895,20.91086138,44,Male,Normal,,,,,,
102.2319594,1.828150105,30.58883811,49,Female,Obese,,,,,,
57.07238327,1.715652258,19.38953866,36,Male,Normal,,,,,,
80.37810338,1.694523715,27.9925493,52,Female,Obese,,,,,,
69.58215202,1.553046961,28.84886158,23,Female,Obese,,,,,,
74.78894786,1.792633826,23.27310074,58,Female,Overweight,,,,,,
73.0451717,1.575064068,29.44388184,54,Female,Obese,,,,,,
63.19073123,1.855149975,18.36095775,57,Male,Moderate Thinness,,,,,,
52.66633354,1.748960328,17.21762197,56,Male,Moderate Thinness,,,,,,
70.21870522,1.9772625,17.96073718,37,Male,Moderate Thinness,,,,,,
51.98514292,1.589609491,20.5730342,59,Female,Normal,,,,,,
82.39623461,1.832217744,24.54444386,56,Male,Overweight,,,,,,
66.28045879,1.641964425,24.58430974,30,Female,Overweight,,,,,,
71.03304026,1.86232374,20.48094749,46,Male,Normal,,,,,,
60.95164469,1.741799537,20.09042331,32,Female,Normal,,,,,,
77.89369896,1.748921972,25.46604254,46,Male,Overweight,,,,,,
66.97622175,1.477963618,30.66148306,47,Female,Obese,,,,,,
73.19010742,1.546599532,30.59825332,52,Female,Obese,,,,,,
94.60115797,1.729748523,31.61771756,39,Female,Obese,,,,,,
75.98582076,1.513742763,33.1610596,52,Female,Severe Obese,,,,,,
86.76520612,1.707009521,29.77650465,48,Male,Obese,,,,,,
75.38559105,1.66978707,27.03747661,60,Female,Overweight,,,,,,
64.47413266,1.828882652,19.27586285,33,Male,Normal,,,,,,
87.0202555,1.807525247,26.63493308,31,Male,Overweight,,,,,,
90.44973965,1.972590162,23.24521651,34,Male,Overweight,,,,,,
50.03810947,1.739967586,16.52793427,22,Male,Mild Thinness,,,,,,
74.38485418,1.732605433,24.77907968,28,Female,Overweight,,,,,,
84.81969904,1.818178418,25.65805493,19,Male,Overweight,,,,,,
76.23591285,1.579322079,30.56456303,29,Female,Obese,,,,,,
95.12033476,1.70447412,32.7410458,21,Male,Severe Obese,,,,,,
64.58264664,1.957287781,16.85801629,24,Male,Mild Thinness,,,,,,
106.5853108,1.790245072,33.25618154,31,Female,Severe Obese,,,,,,
63.18071975,1.958556061,16.47071888,56,Male,Mild Thinness,,,,,,
52.0123864,1.895655494,14.47397948,38,Male,Severe Thinness,,,,,,
106.7009237,1.752358942,34.74737818,60,Female,Severe Obese,,,,,,
82.1263141,1.784828512,25.7803816,38,Male,Overweight,,,,,,
104.442443,1.849929173,30.51875547,44,Male,Obese,,,,,,
54.17869653,1.765143255,17.38876095,24,Female,Moderate Thinness,,,,,,
93.40714286,1.707454453,32.03921251,59,Female,Obese,,,,,,
69.11617244,1.898412482,19.1777882,27,Male,Normal,,,,,,
67.15775654,1.779261238,21.21371572,27,Female,Normal,,,,,,
98.18743784,1.720567031,33.1674997,28,Male,Severe Obese,,,,,,
54.85883283,1.483242375,24.93574306,55,Female,Overweight,,,,,,
76.29042545,1.810460847,23.27511109,29,Male,Overweight,,,,,,
92.81304623,1.811626732,28.27949087,26,Female,Obese,,,,,,
77.45158808,1.82894699,23.15410992,47,Male,Overweight,,,,,,
62.99020961,1.811207834,19.20155841,27,Male,Normal,,,,,,
57.01892758,1.712025731,19.45353225,21,Male,Normal,,,,,,
98.79103828,1.797342445,30.58129618,39,Female,Obese,,,,,,
78.49865571,1.550789068,32.64049659,55,Female,Severe Obese,,,,,,
71.11394846,1.520712784,30.75108184,31,Female,Obese,,,,,,
92.82536984,1.741137911,30.61965865,45,Male,Obese,,,,,,
69.31608166,1.748168687,22.68126802,19,Male,Normal,,,,,,
102.1946291,1.731030924,34.10502867,39,Female,Severe Obese,,,,,,
76.64580337,1.697412153,26.60196796,53,Female,Overweight,,,,,,
72.83250503,1.922785621,19.69987707,64,Male,Normal,,,,,,
77.5925357,1.635415845,29.01105633,65,Female,Obese,,,,,,
81.76218053,1.736287973,27.12120312,62,Male,Overweight,,,,,,
57.63504264,1.790319529,17.98148358,56,Female,Moderate Thinness,,,,,,
95.34057613,1.782906761,29.99304147,40,Female,Obese,,,,,,
64.79164463,1.829987681,19.34740271,50,Male,Normal,,,,,,
81.2808251,1.792983688,25.28339714,44,Female,Overweight,,,,,,
60.34034432,1.513829977,26.3301651,38,Female,Overweight,,,,,,
98.24402706,1.838255872,29.07329348,63,Male,Obese,,,,,,
106.0955197,1.96825235,27.38643404,52,Male,Overweight,,,,,,
52.65347804,1.916482518,14.33564836,46,Male,Severe Thinness,,,,,,
79.94706856,1.84427327,23.50455322,41,Male,Overweight,,,,,,
71.62612188,1.804769749,21.99013177,43,Male,Normal,,,,,,
98.57867989,1.744087498,32.40756941,41,Female,Obese,,,,,,
74.85673186,1.733771972,24.90272696,47,Female,Overweight,,,,,,
97.03779667,1.731154217,32.37944578,20,Male,Obese,,,,,,
52.40917556,1.658332335,19.05742373,26,Female,Normal,,,,,,
75.22758873,1.773162414,23.92655144,37,Female,Overweight,,,,,,
90.82537406,1.754277821,29.51280237,19,Male,Obese,,,,,,
65.97479765,1.920712129,17.88354077,21,Male,Moderate Thinness,,,,,,
88.49829144,1.710268999,30.25561874,63,Male,Obese,,,,,,
64.98037256,1.574385849,26.21560241,41,Female,Overweight,,,,,,
109.8859667,1.778424894,34.74330873,21,Female,Severe Obese,,,,,,
90.13041589,1.763517175,28.98090796,63,Female,Obese,,,,,,
60.51666128,1.395833372,31.06045442,18,Female,Obese,,,,,,
65.67391687,1.729969865,21.94400243,25,Female,Normal,,,,,,
71.34045274,1.7762757,22.61075749,25,Male,Normal,,,,,,
87.89570814,1.782849155,27.6527591,63,Female,Obese,,,,,,
81.75048395,1.650846464,29.9969407,61,Female,Obese,,,,,,
71.0920222,1.448277479,33.89356981,51,Female,Severe Obese,,,,,,
85.56025807,1.587383136,33.95537738,29,Female,Severe Obese,,,,,,
50.36501426,1.813392245,15.31600336,38,Female,Severe Thinness,,,,,,
51.06698116,1.6162516,19.54889661,35,Female,Normal,,,,,,
57.5184126,1.630857172,21.6259421,53,Female,Normal,,,,,,
66.98845356,1.953456463,17.55466229,36,Male,Moderate Thinness,,,,,,
99.01768365,1.743233776,32.58378253,37,Male,Severe Obese,,,,,,
87.18138247,1.780148717,27.51130427,57,Female,Obese,,,,,,
68.02338502,1.734207687,22.61809509,21,Female,Normal,,,,,,
69.11384443,1.840630029,20.40008819,32,Male,Normal,,,,,,
90.93062513,1.757676304,29.43285434,27,Female,Obese,,,,,,
55.79646297,1.417685663,27.76174588,64,Female,Obese,,,,,,
93.95213048,1.731447862,31.33919207,61,Female,Obese,,,,,,
59.71328129,1.902281934,16.50141437,49,Male,Mild Thinness,,,,,,
109.1981351,1.823906557,32.82540191,65,Male,Severe Obese,,,,,,
95.40444157,1.799849176,29.4507505,42,Female,Obese,,,,,,
65.28206521,1.85051699,19.06372354,47,Male,Normal,,,,,,
92.68913891,1.861656131,26.74421888,32,Male,Overweight,,,,,,
54.8622737,1.860998656,15.84096678,49,Male,Severe Thinness,,,,,,
95.12996308,1.689098655,33.34320143,30,Female,Severe Obese,,,,,,
64.26878906,1.966668506,16.61643262,54,Male,Mild Thinness,,,,,,
63.96808781,1.574479636,25.80413307,37,Female,Overweight,,,,,,
53.31449576,1.392807932,27.48291807,25,Female,Overweight,,,,,,
60.87714847,1.426632594,29.91093696,47,Female,Obese,,,,,,
107.5186476,1.793661822,33.41970904,32,Female,Severe Obese,,,,,,
89.80141489,1.927684362,24.16636502,46,Male,Overweight,,,,,,
92.06528504,1.656532386,33.5502716,21,Female,Severe Obese,,,,,,
80.94701255,1.974198677,20.76916861,21,Male,Normal,,,,,,
98.00177727,1.738705973,32.41765973,28,Male,Obese,,,,,,
85.96476079,1.767671531,27.51169348,19,Male,Obese,,,,,,
68.55686294,1.967438597,17.71122345,47,Male,Moderate Thinness,,,,,,
63.37244899,1.460678923,29.70236053,49,Female,Obese,,,,,,
58.22056554,1.75817378,18.83444476,35,Male,Normal,,,,,,
88.69849134,1.706737189,30.4496938,65,Female,Obese,,,,,,
97.14786833,1.697078285,33.73102377,24,Female,Severe Obese,,,,,,
91.4314966,1.667034026,32.90083348,54,Female,Severe Obese,,,,,,
60.48488691,1.861528334,17.45450637,60,Male,Moderate Thinness,,,,,,
88.73928562,1.832898551,26.41429796,42,Male,Overweight,,,,,,
103.3965012,1.883753692,29.13785716,31,Male,Obese,,,,,,
59.92742346,1.917046849,16.30647741,29,Male,Mild Thinness,,,,,,
93.28870859,1.95213212,24.47995789,62,Male,Overweight,,,,,,
90.44645011,1.846821493,26.51805616,45,Male,Overweight,,,,,,
97.11680829,1.705786134,33.37684191,57,Male,Severe Obese,,,,,,
107.9654817,1.912174102,29.52773011,43,Male,Obese,,,,,,
79.18467881,1.72321484,26.66627217,38,Female,Overweight,,,,,,
66.58998741,1.48300598,30.27771719,22,Female,Obese,,,,,,
51.27446711,1.513293836,22.39002762,62,Female,Normal,,,,,,
99.30539953,1.767892593,31.77321127,37,Female,Obese,,,,,,
106.2720508,1.819981482,32.08374998,48,Female,Obese,,,,,,
53.17615871,1.787180487,16.64869258,24,Female,Mild Thinness,,,,,,
60.02698974,1.854445711,17.45493826,58,Male,Moderate Thinness,,,,,,
53.53996693,1.761971808,17.24567463,21,Male,Moderate Thinness,,,,,,
51.01979711,1.629294432,19.21938916,40,Female,Normal,,,,,,
52.26809839,1.888425339,14.65672913,60,Male,Severe Thinness,,,,,,
73.25128447,1.771477427,23.34231894,26,Female,Overweight,,,,,,
107.6577594,1.929137748,28.92802997,18,Male,Obese,,,,,,
96.70853241,1.939120016,25.71907912,48,Male,Overweight,,,,,,
79.53495224,1.805092615,24.40950912,32,Male,Overweight,,,,,,
60.69251365,1.498824623,27.01677379,58,Female,Overweight,,,,,,
71.3798835,1.717972517,24.18485071,46,Male,Overweight,,,,,,
78.35244349,1.818132593,23.70289759,59,Male,Overweight,,,,,,
81.02834689,1.914754522,22.1009413,19,Male,Normal,,,,,,
90.47466872,1.715230323,30.75261917,36,Female,Obese,,,,,,
103.2858079,1.74815048,33.79737911,31,Female,Severe Obese,,,,,,
87.17778279,1.920481886,23.63662086,32,Male,Overweight,,,,,,
55.53049789,1.682561982,19.61505021,51,Female,Normal,,,,,,
98.41527305,1.728473286,32.94102874,52,Male,Severe Obese,,,,,,
68.5486675,1.916918934,18.65483976,47,Male,Normal,,,,,,
100.7571056,1.714339011,34.28327224,59,Male,Severe Obese,,,,,,
54.94310561,1.954972701,14.37579296,64,Male,Severe Thinness,,,,,,
104.9050703,1.782417908,33.02002558,23,Male,Severe Obese,,,,,,
108.4142792,1.823410312,32.6075128,29,Female,Severe Obese,,,,,,
97.51798382,1.822237323,29.36803156,52,Male,Obese,,,,,,
74.07649734,1.826248103,22.21063029,26,Male,Normal,,,,,,
50.44085309,1.711884528,17.21208529,21,Male,Moderate Thinness,,,,,,
53.52776251,1.636303446,19.99177706,28,Female,Normal,,,,,,
83.95673848,1.763492748,26.99654598,46,Male,Overweight,,,,,,
75.96863864,1.72146108,25.63538989,23,Female,Overweight,,,,,,
81.9336395,1.891843537,22.89242581,42,Male,Normal,,,,,,
74.47856558,1.79322127,23.16133246,40,Male,Overweight,,,,,,
100.511583,1.884798857,28.29346214,37,Male,Obese,,,,,,
91.38850187,1.625819865,34.57376748,45,Female,Severe Obese,,,,,,
108.2334053,1.794204789,33.6215166,28,Male,Severe Obese,,,,,,
87.60646554,1.882047186,24.73290581,26,Male,Overweight,,,,,,
56.21854997,1.436356618,27.24928306,56,Female,Overweight,,,,,,
88.59724723,1.672537689,31.67148322,50,Female,Obese,,,,,,
84.20564174,1.932082401,22.55744468,41,Male,Normal,,,,,,
87.80859057,1.929802843,23.57822579,35,Male,Overweight,,,,,,
51.19325294,1.926589392,13.79222702,60,Male,Severe Thinness,,,,,,
63.9824865,1.942514689,16.95635462,41,Male,Mild Thinness,,,,,,
81.83883082,1.771273691,26.0848337,27,Female,Overweight,,,,,,
76.50838188,1.790061941,23.87662281,27,Female,Overweight,,,,,,
75.42143487,1.476764951,34.58374637,57,Female,Severe Obese,,,,,,
83.75552393,1.72299403,28.21278209,64,Female,Obese,,,,,,
74.12381781,1.699502022,25.66341275,21,Female,Overweight,,,,,,
102.5507388,1.973779111,26.32338261,34,Male,Overweight,,,,,,
73.76619848,1.558630049,30.36486212,32,Female,Obese,,,,,,
73.29010013,1.583357548,29.233938,50,Female,Obese,,,,,,
103.0307606,1.77833775,32.57904955,36,Female,Severe Obese,,,,,,
52.25453255,1.468681756,24.22526668,47,Female,Overweight,,,,,,
83.22815966,1.858545987,24.09481902,49,Male,Overweight,,,,,,
100.2849805,1.803114895,30.84530668,22,Female,Obese,,,,,,
76.63788148,1.764264904,24.621579,65,Female,Overweight,,,,,,
88.45761293,1.628064698,33.37274242,56,Female,Severe Obese,,,,,,
87.1447448,1.656013604,31.7770372,32,Female,Obese,,,,,,
56.42236827,1.893008554,15.74512665,54,Male,Severe Thinness,,,,,,
89.0936171,1.948675442,23.46213703,46,Male,Overweight,,,,,,
98.84062576,1.749167949,32.30520225,21,Male,Obese,,,,,,
108.6345583,1.818804122,32.83947031,61,Female,Severe Obese,,,,,,
97.59458949,1.703815455,33.61867828,22,Female,Severe Obese,,,,,,
51.63651776,1.701859159,17.828291,46,Male,Moderate Thinness,,,,,,
86.87162407,1.873164532,24.75860032,28,Male,Overweight,,,,,,
80.90897063,1.536360199,34.27761374,27,Female,Severe Obese,,,,,,
55.79232075,1.867898613,15.99071296,41,Male,Severe Thinness,,,,,,
95.98967457,1.797874599,29.69653142,44,Male,Obese,,,,,,
62.22634298,1.686085433,21.8884559,47,Female,Normal,,,,,,
94.7143457,1.768208062,30.29347053,28,Female,Obese,,,,,,
67.82015451,1.488566506,30.60710751,42,Female,Obese,,,,,,
103.6922208,1.774434574,32.93261325,26,Male,Severe Obese,,,,,,
101.0804676,1.814706716,30.69406083,18,Male,Obese,,,,,,
86.1786431,1.708780727,29.51392557,47,Female,Obese,,,,,,
56.18900626,1.722144393,18.94576855,61,Female,Normal,,,,,,
96.2647721,1.72844931,32.22211859,42,Male,Obese,,,,,,
61.40725293,1.421038254,30.40941961,23,Female,Obese,,,,,,
84.36213791,1.616302963,32.29252756,52,Female,Obese,,,,,,
89.55234543,1.964801116,23.19742464,34,Male,Overweight,,,,,,
54.61260538,1.472167322,25.19872395,51,Female,Overweight,,,,,,
95.51616234,1.903221478,26.36927593,51,Male,Overweight,,,,,,
82.26917683,1.740200528,27.16680464,29,Female,Overweight,,,,,,
108.3794216,1.823291972,32.60126029,37,Male,Severe Obese,,,,,,
89.11265657,1.715215473,30.2901915,29,Male,Obese,,,,,,
80.4683185,1.87709206,22.83777453,25,Male,Normal,,,,,,
94.44104727,1.804561566,29.00129479,22,Female,Obese,,,,,,
55.65403042,1.810903969,16.97093538,35,Female,Mild Thinness,,,,,,
62.22562048,1.469376529,28.82060139,63,Female,Obese,,,,,,
85.08304796,1.681562902,30.08962699,45,Female,Obese,,,,,,
70.85680061,1.435602245,34.3805865,26,Female,Severe Obese,,,,,,
63.11614953,1.655473738,23.03010432,62,Female,Overweight,,,,,,
84.23531631,1.708847685,28.84612639,22,Male,Obese,,,,,,
98.12055637,1.800836701,30.25598779,23,Female,Obese,,,,,,
57.41616889,1.896788257,15.95866309,50,Male,Severe Thinness,,,,,,
53.80774574,1.486321832,24.3567357,49,Female,Overweight,,,,,,
93.51631257,1.969805923,24.10130151,21,Male,Overweight,,,,,,
82.33122855,1.918530188,22.36800863,27,Male,Normal,,,,,,
92.13808435,1.882445264,26.00126421,43,Male,Overweight,,,,,,
73.13944602,1.730972392,24.41020261,55,Male,Overweight,,,,,,
88.35040057,1.710078518,30.21178741,21,Female,Obese,,,,,,
75.38334152,1.701845371,26.02766384,42,Female,Overweight,,,,,,
73.32099062,1.565944453,29.90030502,52,Female,Obese,,,,,,
105.0074346,1.82926529,31.38099147,42,Female,Obese,,,,,,
54.28615888,1.753413601,17.65714044,19,Male,Moderate Thinness,,,,,,
89.7830401,1.971216918,23.10603736,30,Male,Overweight,,,,,,
107.9389014,1.829867108,32.23583262,20,Female,Obese,,,,,,
98.69974158,1.812838767,30.03292668,63,Female,Obese,,,,,,
66.09538363,1.722479894,22.27731293,53,Male,Normal,,,,,,
58.5814562,1.508872836,25.73089443,39,Female,Overweight,,,,,,
108.204672,1.770585392,34.51534821,61,Male,Severe Obese,,,,,,
109.2214273,1.768531254,34.92065403,46,Female,Severe Obese,,,,,,
108.6847149,1.913208374,29.69230578,21,Male,Obese,,,,,,
61.18626912,1.76388195,19.66595044,59,Female,Normal,,,,,,
90.72532392,1.843250031,26.70299826,26,Male,Overweight,,,,,,
65.93628545,1.732703407,21.96220892,56,Male,Normal,,,,,,
66.05827883,1.528152978,28.28743634,46,Female,Obese,,,,,,
66.45127625,1.393735613,34.20916955,37,Female,Severe Obese,,,,,,
103.3157916,1.89754936,28.69330296,33,Male,Obese,,,,,,
61.95487705,1.707414449,21.25189173,62,Male,Normal,,,,,,
62.44763963,1.890883539,17.46571887,20,Male,Moderate Thinness,,,,,,
97.91173611,1.819063374,29.58959984,64,Female,Obese,,,,,,
93.81304071,1.727772617,31.42606754,39,Female,Obese,,,,,,
108.6351564,1.791212791,33.85914832,62,Female,Severe Obese,,,,,,
72.41218219,1.721945833,24.42151847,49,Female,Overweight,,,,,,
101.0660644,1.77621275,32.034311,51,Female,Obese,,,,,,
69.34537217,1.723688788,23.33994187,44,Male,Overweight,,,,,,
83.18310463,1.772363582,26.48070177,33,Male,Overweight,,,,,,
59.75470283,1.772483084,19.01988526,50,Female,Normal,,,,,,
69.47517653,1.930526581,18.6413812,43,Male,Normal,,,,,,
60.91257571,1.416336024,30.36507523,58,Female,Obese,,,,,,
61.5192167,1.711308227,21.00653009,27,Male,Normal,,,,,,
80.44677479,1.822710514,24.21437365,27,Female,Overweight,,,,,,
104.7141126,1.823351077,31.4966686,61,Male,Obese,,,,,,
74.67398031,1.923591566,20.18104135,41,Male,Normal,,,,,,
72.53182663,1.625071371,27.46526134,46,Female,Overweight,,,,,,
82.09397488,1.871924318,23.42797282,28,Male,Overweight,,,,,,
66.89524379,1.570934519,27.10685141,36,Female,Overweight,,,,,,
72.6213693,1.849672433,21.22632381,61,Male,Normal,,,,,,
54.12631029,1.768296607,17.31004495,59,Female,Moderate Thinness,,,,,,
73.09180286,1.92531991,19.71800035,32,Male,Normal,,,,,,
70.62082344,1.797830369,21.84919057,65,Male,Normal,,,,,,
92.63263494,1.849255487,27.08757869,33,Male,Overweight,,,,,,
51.71294187,1.44360033,24.81448691,33,Female,Overweight,,,,,,
108.3791336,1.78043605,34.18951312,41,Female,Severe Obese,,,,,,
83.70953789,1.92443553,22.60311067,24,Male,Normal,,,,,,
84.00013323,1.685671479,29.56201939,42,Female,Obese,,,,,,
64.4061069,1.753845448,20.93844419,19,Female,Normal,,,,,,
84.05473017,1.887175473,23.60139053,21,Male,Overweight,,,,,,
74.28698272,1.817700846,22.48370615,37,Male,Normal,,,,,,
83.24994594,1.792042629,25.92312103,45,Male,Overweight,,,,,,
101.1534561,1.808167895,30.9387824,42,Female,Obese,,,,,,
98.9763702,1.890678925,27.68827861,60,Male,Obese,,,,,,
53.20879131,1.706808938,18.26474346,63,Male,Moderate Thinness,,,,,,
88.34462592,1.812779207,26.88377884,46,Female,Overweight,,,,,,
73.73869235,1.458014961,34.68737785,50,Female,Severe Obese,,,,,,
50.225671,1.756748623,16.27445688,25,Male,Mild Thinness,,,,,,
55.17620046,1.895777211,15.35243241,65,Male,Severe Thinness,,,,,,
97.85276528,1.712547524,33.3647472,44,Female,Severe Obese,,,,,,
61.45926804,1.964287532,15.92858742,55,Male,Severe Thinness,,,,,,
75.67036906,1.632702555,28.38649079,32,Female,Obese,,,,,,
51.04983212,1.429150116,24.99416429,28,Female,Overweight,,,,,,
59.13611176,1.738371398,19.56895481,31,Male,Normal,,,,,,
67.45936157,1.814519226,20.48892055,33,Male,Normal,,,,,,
76.96970804,1.760367047,24.83781446,64,Male,Overweight,,,,,,
77.00648718,1.713855917,26.21674054,57,Female,Overweight,,,,,,
71.23011126,1.783099235,22.403331,28,Male,Normal,,,,,,
70.89403559,1.801431411,21.84611608,65,Male,Normal,,,,,,
109.2652883,1.885306267,30.74102852,25,Male,Obese,,,,,,
64.55617246,1.765366686,20.71418829,31,Male,Normal,,,,,,
107.7120807,1.828517548,32.21559452,65,Male,Obese,,,,,,
67.48627928,1.78068838,21.28333277,63,Male,Normal,,,,,,
81.3556326,1.848661805,23.80524688,19,Male,Overweight,,,,,,
55.79721409,1.800947795,17.20324078,25,Female,Moderate Thinness,,,,,,
64.34609004,1.735257213,21.36950419,52,Male,Normal,,,,,,
104.1909176,1.787129564,32.6225409,62,Female,Severe Obese,,,,,,
73.02033473,1.855474152,21.20967443,63,Male,Normal,,,,,,
69.20425733,1.788672894,21.63071927,47,Male,Normal,,,,,,
86.79202792,1.762881871,27.92758696,23,Male,Obese,,,,,,
107.6982066,1.802955112,33.13131265,54,Female,Severe Obese,,,,,,
96.7642347,1.924998087,26.11284925,27,Male,Overweight,,,,,,
109.6751182,1.944743358,28.9990331,59,Male,Obese,,,,,,
106.5257077,1.947822635,28.0773174,29,Male,Obese,,,,,,
105.2205632,1.77889715,33.25055845,53,Male,Severe Obese,,,,,,
79.37031023,1.975451487,20.33880068,19,Male,Normal,,,,,,
103.8882257,1.763936149,33.38878443,55,Female,Severe Obese,,,,,,
96.39697676,1.825371895,28.93081677,61,Female,Obese,,,,,,
85.32584452,1.936778484,22.74682005,25,Male,Normal,,,,,,
73.45112836,1.648463,27.02962772,33,Female,Overweight,,,,,,
73.54368039,1.944467131,19.45109912,53,Male,Normal,,,,,,
68.78476056,1.550567244,28.60954951,23,Female,Obese,,,,,,
106.5336435,1.901781186,29.4554517,62,Male,Obese,,,,,,
105.1058208,1.745133205,34.51195835,21,Female,Severe Obese,,,,,,
67.65449865,1.733812929,22.50568345,47,Male,Normal,,,,,,
77.37266358,1.563050633,31.66951807,27,Female,Obese,,,,,,
57.59655011,1.719389094,19.48265481,39,Male,Normal,,,,,,
86.92049613,1.792109767,27.06406221,38,Male,Overweight,,,,,,
71.98797118,1.820934702,21.71056816,50,Male,Normal,,,,,,
78.26662426,1.946537338,20.65623308,19,Male,Normal,,,,,,
107.2048871,1.77507953,34.02349724,64,Female,Severe Obese,,,,,,
65.03260294,1.397455867,33.30082052,65,Female,Severe Obese,,,,,,
87.01152192,1.97264131,22.36044889,44,Male,Normal,,,,,,
95.43666133,1.869880215,27.29528699,31,Male,Overweight,,,,,,
86.49813575,1.691621742,30.22736085,24,Female,Obese,,,,,,
83.67992878,1.68335901,29.53029641,33,Female,Obese,,,,,,
73.18219545,1.788428972,22.88031718,53,Male,Normal,,,,,,
80.68945258,1.762969895,25.96133233,35,Male,Overweight,,,,,,
71.61504446,1.63582325,26.76279779,53,Female,Overweight,,,,,,
97.20849181,1.761574073,31.32581551,56,Female,Obese,,,,,,
80.47688573,1.703590972,27.7294019,30,Male,Obese,,,,,,
79.48960944,1.974595931,20.38702651,58,Male,Normal,,,,,,
76.27429933,1.783966252,23.96651891,65,Female,Overweight,,,,,,
71.58392929,1.451107783,33.99508964,43,Female,Severe Obese,,,,,,
67.7928076,1.399903942,34.592914,25,Female,Severe Obese,,,,,,
88.52116459,1.885865708,24.89003985,53,Male,Overweight,,,,,,
105.0716781,1.790432216,32.7770528,61,Female,Severe Obese,,,,,,
79.35973333,1.943995059,20.99954507,55,Male,Normal,,,,,,
55.23325983,1.835900668,16.38710801,35,Male,Mild Thinness,,,,,,
